Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery,Above_90
47212,US,"An impressive Zinfandel, notable for its complexity and charm. Exudes quintessential Zin character, with a mouthburst of red currants, black raspberry pie filling, wild cherries, sweet charred oak and masses of freshly crushed black pepper. There's even a chocolaty richness in the finish. Production of 921 cases is decent in the old-vine Zin category.",Old Vine Estate,95,36.0,California,Dry Creek Valley,Sonoma,Zinfandel,Zichichi Family Vineyard,1
50176,Spain,"Floral at the edges but dense in the middle, this 920-case wine offers balsam wood, leather and lemon peel aromas in front of sweet, almost sticky cherry and plum flavors. There's wood and resin on the palate, while the feel is saturated and almost candied. A very rich and modern type of Monastrell that should be drunk soon.",Trapío,86,25.0,Levante,Yecla,,Monastrell,La Purísima,0
50838,France,"92-94 Barrel sample. Rich and smooth, with some juicy character, the fruit with black cherries, licorice and sweet jam. At the level of many top wines, this is the second wine Château Ausone.",La Chapelle d'Ausone Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Ausone,1
50839,France,"92-94 Barrel sample. Soft, ripe, pineapple and mango flavors. An exotic wine, powerful, but with extreme freshness, touched by honey.",Le Pavillon Blanc du Château Margaux Barrel sample,93,,Bordeaux,Bordeaux Blanc,,Bordeaux-style White Blend,Château Margaux,1
50840,France,"92-94 Barrel sample. A powerful, but velvet textured wine, the tannins dusty and sweet. There is great acidity here, the fruit soft, hiding its power. The aftertaste has lively acidity.",Les Forts de Latour Barrel sample,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Latour,1
50841,France,"92-94 Barrel sample. The wine feels very soft, with sweet spice and light tannins. It is packed with blackberry fruits, although there is a sold, firm structure under the ripe fruit.",La Dame de Montrose Barrel sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Montrose,1
50842,France,"92-94 Barrel sample. Very rich, smooth tannins, super-ripe fruit dominate the wine. It has power, spice and sweetness, very ripe. Blackberry and dark chocolate",Les Pagodes de Cos Barrel sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Cos d'Estournel,1
50843,France,"92-94 Barrel sample. Very rich, dense, pushing great blackberry fruits and ripe tannins. As always on the level of a classed growth.",Le Pavillon Rouge de Château Margaux Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Margaux,1
50844,France,"92-94 Barrel sample. This has fruit, with delicious black berry frutis, It cjharms with elegance and ripeness, at the same time as giving a core of tannin. Definitely on the fruity side.",Croix de Beaucaillou Barrel sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Ducru Beaucaillou,1
51121,France,"90-92 Barrel sample. This is almost a third wine of Château Valandraud, rich, sweetly fruity, very ripe and spice. Delicious fruit.",B de Valandraud Barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Valandraud,1
51122,France,"90-92 Barrel sample. Good ripe fruit, very dense with concentrated black chocolate and ripe fruits, but showing some alcohol burn.",Péby Faugères barrel sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Faugères,1
54722,US,"Good price for a Zin this complex, from a well-regarded vineyard. The wine has wild berry, herb, currant, coffee, mineral and spice flavors. If you think you're getting all sorts of non-Zinfandel notes, you are. The old vineyard, planted in 1927, contains Petite Sirah, Alicante Bouschet, Tempranillo and who knows what else. Drink now–2020.",Carlisle Vineyard,90,34.0,California,Russian River Valley,Sonoma,Zinfandel,Novy,0
55231,France,"92-94 Barrel sample. A dense wine, very rich and concentrated, the Cabernet Franc tannins giving bitter chocolate and dark structure. Meantime, the fruit is ripe, sweet, packed with blackberry flavors.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château La Tour Figeac,1
55232,France,"92-94 Barrel sample. A fine and spicy wine, the wood toast well integrated with the sweet fruit. Deliciously ripe Merlot vies with the Cabernet tannins to give a dark, complex wine.",Barrel sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Lilian Ladouys,1
55233,France,"92-94 Barrel sample. Tense, vivid wine, packed with acidity over the freshness. It is taut, but at the same time bright and fresh, finishing with the rich honey showing strongly to finish.",Barrel sample,93,60.0,Bordeaux,Sauternes,,Bordeaux-style White Blend,Château Romer du Hayot,1
55234,France,"92-94 Barrel sample. Well balanced wine, the spiced wood integrating well with the rich plum and berry juice fruits. Firm, but generous.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château du Tertre,1
55235,France,"92-94 Barrel sample. Structured, a serious layer of new and toasty wood, the wine solid with dark tannins, chocolate and firm plum skin texture.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Ferrande,1
55236,France,"92-94 Barrel sample. Bold, ripe yellow fruits, sweetness, with a great rich undertow. The whole wine gains from an extra burst of final freshness.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Ferrande,1
55237,France,"92-94 Barrel sample. A rounded wine, its tannins submerged into the ripe fruits. It feels soft, and there is just a bite of alcohol. The structure is soft, generous, opulent.",Barrel sample,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Fonbadet,1
55238,France,"92-94 Barrel sample. Spicy wood, ginger and nutmeg, balancing with solid textured black fruits. The wine is rich, a powerhouse of sweet tannins, finishing freshly with black currant juice",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château la Garde,1
55239,France,"92-94 Barrel sample. Great, fresh swathes of Sauvignon Blanc give a delicious herbaceous character to go with the fresh fruits. Good green character, with a light spice from new wood.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château la Louvière,1
55240,France,"92-94 Barrel sample. Big ripe and juicy, with a core of dark spice and wood. The wine is full-bodied, richly fruity.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Lascombes,1
55241,France,"92-94 Barrel sample. Impressively powerful wine, smothered in ripe fruit, with a velvet texture over solid tannins. Fine concentration along with great fruit.",Barrel sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Latour à Pomerol,1
55242,France,"92-94 Barrel sample. A wine that shows the ripe fruit of the year, but that seems to keep enough freshness. Bold and rich, very spicy wood on top of peach fruit flavors.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Pape Clément,1
55243,France,"92-94 Barrel sample. Smooth, ripe wine, velvet texture and sweet fruits. It has structure under this smooth surface, giving some bright acidity. But the general feel is of richness, super extraction.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Beausejour-Duffau-Lagarrosse,1
55244,France,"92-94 Barrel sample. Wood dominant, smooth tannins and a open, generous texture. This is ripe and full in the mouth.",Barrel sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Branaire-Ducru,1
55245,France,"92-94 Barrel sample. A richly structured wine, smoothed with wood, but based mainly on solid black berries and a firm fruit skin texture. It is big and very fruity.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Brane-Cantenac,1
55246,France,"92-94 Barrel sample. Ripe, initially soft, the sweet fruits bubbling from the glass. There is, of course, a dry element as well, the core very firm and dark, but always juicy.",Barrel sample,93,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Citran,1
55247,France,"92-94 Barrel sample. Very ripe, sweet plums and figs, with plush, sweet fruits and the richest structure.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Faugères,1
55248,France,"92-94 Barrel sample. Big, deep fruit, smoky tannins, but beautifully integrated, rich, packed with plum juice sweetness.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Bellevue,1
55249,France,"92-94 Barrel sample. Big, ripe, juicy wine, the tannins very solid and dark. It has layers of new wood, power and considerable density.",Barrel sample,93,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Camensac,1
55250,France,"92-94 Barrel sample. Dense, with impressive solid tannins and powerful fruit. The wine is smooth at first, then structure comes through with a final dry core.",Barrel sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château le Bon Pasteur,1
55251,France,"92-94 Barrel sample. Spicy wood here,with stewed pear and ginger, as well as fine berry fruits. The wine is solid, but elegant, with great ripe fruits.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Les Carmes Haut-Brion,1
55252,France,"92-94 Barrel sample. Spiced pears in red wine, an exotic range of sweet berry fruits and nutmeg, along with a solid core of structure. Intriguing wine.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Pape Clément,1
55253,France,"92-94 Barrel sample. This is relatively light, with freshness over the bright spicy acidity. The wine dances almost, with its wood element well integrated. A delicious final freshness, but certainly not weighty.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Figeac,1
55254,France,"92-94 Barrel sample. A beautifully structured wine, offering powerful tannins along with the ripest, perfumed fruit. It balances rich fruit with an intense mineral structure. Impressive",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Les Astéries,1
55255,France,"92-94 Barrel sample. Robust and rich wine, balancing well the rich fruits, flavors of plum juice and sweetness along with very firm, solid tannins.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Carbonnieux,1
55256,France,"92-94 Barrel sample. A wine obviously for aging, with its severe tannins and very mineral character. It is dark, brooding, solidly ripe and powerful, with a great waft of final juiciness.",Barrel sample,93,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Le Crock,1
55257,France,"92-94 Barrel sample. A shiny, ripe and fresh wine, its tannins neatly merged into the blackcurrant fruits. Delicious and fresh, but also sweet.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Prieuré-Lichine,1
55258,France,"92-94 Barrel sample. A smooth, polished wine, with definite elements of new wood as well as a core of firm tannins. The fruit is bright, freshened even more by the acidity.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château d'Arsac,1
55259,France,"92-94 Barrel sample. Packed with sweet fruit, but also structured to balance. The wine shows a satisfying mix of acidity and sweet chocolate flavors.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Grand Corbin-Despagne,1
55530,France,"92-94 Barrel sample. Now owned by Cheval Blanc, this is a big, spicy wine with rich fruit, packed dates, figs and sweet tannins. It is powerful, dense, finishing with great acidity.",Barrel sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château la Tour de Pin,1
55531,France,"92-94 Barrel sample. A powerful, spice-driven wine, very rich, with a great seasoning of sweet grapefruit and bright, fresh acidity. At the same time, the wine projects richness, intensity.",Barrel sample,93,,Bordeaux,Barsac,,Bordeaux-style White Blend,Château Nairac,1
55532,France,"92-94 Barrel sample. Ripe and surprisingly soft, the fruit rich with a touch of milk chocolate, very ripe. It is packed with generous blackberry juice flavors.",Barrel sample,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Clos du Marquis,1
55533,France,"92-94 Barrel sample. With considerable new wood, this is a complex wine. The wood marches in step with the fresh blackcurrant and ripe fruit flavors to give a wine that is juicy as much as structured.",Barrel sample,93,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Chateau Dauzac,1
55534,France,"92-94 Barrel sample. While there is definite high toast here, the structure is firm, showing dark plums, black berries and solid, ripe flavors.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château de Fieuzal,1
55535,France,"92-94 Barrel sample. Bright, crisp wine, lots of vivacious herbal and lemon characters. Very fresh, with delicious apple skin texture.",Barrel sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château de Fieuzal,1
55536,France,"92-94 Barrel sample. A rounded wine, its tannins submerged into the ripe fruits. It feels soft, and there is just a bite of alcohol. The structure is soft, generous, opulent.",Barrel sample,93,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Duhart-Milon,1
